Nome;Número de Mensagens;Stickers;Imagens;Áudios
Bruno;2434;684;157;0
Palavra;Frequência
vô;2
isso?;2
lá?;2
tiver;2
comida;2
ônibus;2
saiba;2
uso;2
am;2
acontecendo;2
pegando;2
anos;2
ouvi;2
/;2
pensando;2
aula?;2
bons;2
pmd;2
sobre;2
brisa;2
cometer;2
sudoku;2
crush;2
desses;2
rapaz;2
cidade;2
pqp;2
chernobyl;2
lembra;2
chegando;2
kkkkkkkkkkk;2
tenho,;2
levo;2
pá;2
dinheiro;2
pagar;2
corno;2
agroboy;2
puto;2
tanko;2
qualidade;2
licensa;2
rataria;2
baixa;2
google;2
latex;2
arial;2
aqui.;2
arquivo;2
chokão;2
vagabundo;2
memes;2
pablo?;2
from;2
again;2
minutos;2
derreti;2
guys,;2
ler;2
livro;2
sentindo;2
bosta;2
pátio;2
abrir;2
algoritmo;2
vetor;2
quanto;2
faça;2
estão;2
inteiro;2
pagam;2
esperando;2
aceita;2
vamo;2
boas;2
for,;2
nos;2
tiago;2
sábado;2
domingo;2
querer;2
frase;2
feel;2
robozão;2
aqui,;2
amiga;2
100;2
multa;2
algo;2
toda;2
katti;2
vc?;2
química;2
loco;2
fbi;2
mlk;2
governo;2
invés;2
responder;2
olhar;2
países;2
políticos;2
gosta;2
12h;2
ganhou;2
be;2
life?;2
geralmente;2
driver;2
nível;2
@5511997111223;2
estivesse;2
tenhi;2
vim;2
algum;2
gritar;2
cosimato;2
carona;2
shokk?;2
chegou;2
teve;2
bugou;2
doce;2
bastante;2
engraçado;2
irmã;2
seja,;2
monstro;2
all;2
mínimo;2
programa;2
dementador;2
colocaram;2
rato;2
vira;2
essa?;2
stories;2
negócio;2
gay;2
actually;2
barra;2
funda?;2
cabeça;2
deixa;2
aconteceu?;2
@5515997471294,;2
ala;2
suave;2
chato;2
fretado;2
feelings;2
think;2
so;2
@5515997471294;2
nice;2
your;2
shit,;2
nibba;2
make;2
máquinas;2
gamecube;2
tv;2
tubo;2
we;2
if;2
and;2
npc;2
gado;2
araraquara;2
viver;2
diferentes;2
merece;2
cereja;2
curto;2
pessoa;2
gadar;2
burro;2
alma;2
durante;2
direita;2
nota;2
chamava;2
consegui;2
frete?;2
testar;2
funciona;2
js;2
site;2
want;2
moral;2
disney;2
culpa;2
função;2
c;2
enfiar;2
virar;2
bolacha;2
@5519996851067;2
foram;2
kkkkkkkkk;2
choque;2
brinquedo;2
ow;2
insta;2
deviam;2
curso;2
ifood;2
rodoviária;2
juntos;2
aux;2
p;2
achando;2
sulley;2
chamada;2
direto;2
história;2
chave;2
windows;2
banda;2
they;2
acabei;2
deus;2
dirigindo;2
n;2
krl;2
"e"s;1
"é"s;1
ligo;1
mandaram;1
cancer;1
humanidade;1
la2;1
acesso;1
nossos;1
números;1
aaaaaaaa;1
huahuahuahua;1
estranho;1
programação;1
precisam;1
metade;1
mostrou;1
verdadeira;1
zé;1
droguinha;1
reclamou;1
rodela?;1
acaba;1
segundo;1
(não;1
matéria,;1
sahudy);1
texto;1
0;1
batatas;1
últimos;1
sobreviventes;1
aparentemente;1
quinta-feira;1
mostrando;1
grupo.;1
msg;1
berti;1
estava;1
estudar?;1
exercícios;1
grafos;1
candidinha;1
rir;1
imaginar;1
mandando;1
buzina;1
classe;1
cagando;1
morrer;1
cosplay;1
preso;1
peidar;1
dissipar;1
padrões;1
moiou;1
role,;1
prefeito;1
parça;1
convite,;1
ademiro;1
xips?;1
robocop?;1
excursão?;1
quadrado;1
errado?;1
delicia;1
grpo;1
labooooca;1
tarde,;1
titã;1
matem;1
um:;1
"ninguém;1
empresa";1
à;1
noite?;1
tentando;1
vtnc,;1
bêbado;1
chupar;1
gorda;1
professora;1
vcs?;1
kaiba?;1
é...;1
hmm;1
coxa;1
night;1
falls;1
iced;1
earth;1
tenham;1
obra-prima;1
gadando?;1
gameplay;1
bot;1
apiado;1
mamões;1
teria;1
culhões;1
80?;1
reactions;1
only;1
coincidência;1
6:40;1
6:40,;1
enrolo;1
cama,;1
tomo;1
banho,;1
levar,;1
demoro;1
8:20;1
presta;1
ataque;1
cardíaco;1
adicionou;1
apenas;1
cogitou;1
tlg;1
betador;1
assim,;1
confia;1
seita;1
nads;1
adm;1
bania;1
min;1
falar:;1
@5516997052636;1
fita?;1
ulyra;1
mega;1
blaster;1
inútil;1
importante;1
ed;1
fazem;1
redes?;1
perguntar;1
postura;1
lindo;1
😍;1
inteira;1
é?;1
body;1
ratio;1
1:2;1
chatos.;1
dica;1
date.;1
conforme;1
ficando;1
séria,;1
deixando;1
crescer;1
cá;1
lenda;1
viva;1
subject;1
“boa;1
primos👍;1
🏳️🌈”;1
cornudo;1
hj,;1
amanhã...;1
enfiou;1
próprio;1
nariz?;1
normal;1
stalker;1
ataca;1
novamente;1
infiltrado;1
resolvam;1
entendo;1
macho;1
almoçar;1
ajudem;1
procrastinar,;1
idiota;1
simba;1
dentro?;1
note?;1
cujas;1
betou*;1
zueira;1
ta,;1
xinga;1
universidade;1
aberta;1
sábado?;1
memo?;1
mesmo?;1
econo;1
email;1
marlene?;1
entendi;1
incidente;1
@5515981005099⁩?;1
🤔;1
cp?;1
hahaha;1
bccs@ufscar.br;1
spammar;1
vibrador;1
work;1
josta;1
guardam;1
reparado;1
huahuahauhauahuahauha;1
cuzona?;1
karen;1
legal.;1
sendo;1
pau";1
drake;1
jooj;1
escória;1
chorume;1
elitr;1
piores;1
prometido;1
pistol;1
não?;1
cs*;1
propósito;1
irritar;1
enviar;1
classroom?;1
linha;1
parallel;1
mostro;1
pau,;1
enfarta;1
jogar?;1
elite;1
miar;1
podia;1
/r/creepy;1
esquerda;1
bomba;1
atômica;1
war;1
eram;1
desbloquear;1
kkkkk;1
capa;1
revista;1
capricho;1
@5516997121580?;1
nude;1
cria;1
nsfw;1
criar;1
sociedade;1
secreta;1
13:47];1
+55;1
99870-8771:;1
nao;1
começou;1
japones;1
japonês;1
share?;1
cinéfilo;1
comparecer;1
ganhar;1
ser?;1
10?;1
pora?;1
colar;1
meu...;1
nariz;1
açúcar,;1
enjoativo;1
fermento,;1
insistiu;1
poquinho,;1
acabou;1
crescendo;1
matriz;1
nada,;1
receitas;1
infinito;1
cornão;1
enrolação;1
nois;1
virus;1
corta?;1
marretou;1
escritor;1
eróticos;1
aparecer;1
marcelinhi;1
marcelinho;1
adicionado?;1
fusão;1
vega64;1
assar;1
fogo;1
queimar;1
dera;1
died;1
fim;1
fap;1
september;1
pravisavam;1
recusar;1
quantas;1
quiser,;1
graduação?;1
entregar;1
forma?;1
chamado;1
listas?;1
ok;1
garante;1
qur;1
chamados;1
perderem;1
cardíaca;1
provavelmente;1
seguidas;1
impossível;1
máximo;1
espamando;1
muié;1
pelada;1
trabalhando;1
:(;1
ow,;1
cedo.;1
ainda.";1
sorteou;1
resolver;1
1o;1
exercício;1
javeiro;1
aprendido;1
nasci;1
rap;1
professor....;1
eeeeeh...;1
então,;1
diferente;1
dele...;1
eeeeh...";1
apresentar;1
getting;1
roasted;1
see;1
professor,;1
discorda;1
clubista;1
assistir;1
vídeo;1
eleven;1
bangando;1
duto;1
cache;1
duurr;1
gozar;1
subconsciente;1
forte;1
aaaasaaaaa;1
comunicação;1
tcp;1
falha,;1
matar";1
gustavo,;1
saiu?;1
carina;1
é:*;1
perdeu;1
admitir?;1
parei;1
prestar;1
file;1
system?;1
passada;1
gastei;1
ingresso;1
slayer,;1
anthrax,;1
scorpions,;1
maiden;1
outras;1
achar;1
esforço;1
fomee;1
admin;1
demoninho;1
vez?;1
dias;1
don't;1
bloquear;1
sara;1
rua;1
ele?;1
vantagem;1
porra?;1
respiração;1
pesquisando;1
sonho;1
besteira;1
mina,;1
stickers;1
levantei;1
cama;1
falandonque;1
19;1
passos;1
hoje;1
vó;1
cuidar;1
alzheimer,;1
deitado;1
surgiu;1
churrasco?;1
boa,;1
voltam;1
circular;1
17:15;1
noção;1
prever;1
certos;1
resultados;1
analytics;1
programadores,;1
mexer;1
sql,;1
organizando;1
dados;1
science;1
estatística,;1
mexe;1
avançadas;1
rappi;1
mário;1
siga;1
quantidade;1
créditos;1
optativos;1
restantes.;1
procede;1
informação;1
ficaram;1
algo?;1
vai?;1
maioria;1
(se;1
todos);1
animes;1
vieram;1
mangá;1
apresentação;1
barulho;1
peido;1
duvido;1
comentar;1
hauahuahuhauaha;1
áudio?;1
glub;1
retardado;1
eterna;1
diferentão;1
hipótese*;1
tiveram;1
pis?;1
pedindo;1
fazerem;1
admissão;1
consultoria;1
tive;1
metrô;1
guerreiro;1
memo;1
faz?;1
beronha;1
tio;1
errada;1
formatação;1
e-mails;1
fato;1
perceberem;1
continua;1
industry;1
standard;1
dlc;1
javascript;1
😉;1
d;1
desenhos;1
joga;1
todas;1
steam;1
migrar;1
acertei;1
caraio;1
aquele;1
desenho;1
hunter;1
ru;1
autista;1
carente;1
tattoo;1
explique-se;1
cthulu;1
vdd,;1
lra;1
secar;1
essa??;1
yakult,;1
felicidades;1
🤙🤙🤙🤙;1
though;1
hauahauahuaua;1
tenha;1
livre;1
próxima;1
cocô;1
dia?;1
scrollando;1
já?;1
tinham;1
chegado;1
pescotapa;1
leve;1
coisa?;1
levando;1
pizza;1
aqui?;1
traseira;1
specs?;1
cp,;1
terminou;1
última;1
co;1
preguiça;1
dêem;1
motivações;1
saporra;1
coo;1
kie;1
enchendo;1
saco;1
comprar.;1
selinho;1
leo;1
cobro;1
deu?;1
ruim?;1
foi,;1
posts;1
ótima;1
32°;1
q?;1
divirta;1
fonte;1
proprietária;1
michaelsoft,;1
bill;1
portões;1
ilegalmente;1
hehe;1
jeito,;1
choku.;1
gostar;1
usar,;1
editor;1
windows,;1
(teoricamente);1
pago;1
instala;1
ubuntu;1
helvetica,;1
notar;1
sans;1
serif;1
arrisquei;1
instalar;1
legitimamente,;1
talkei?;1
desculpem;1
ausentar;1
attack;1
titan;1
trab?;1
tex;1
trollaram;1
fino;1
enquanto;1
escuto;1
comno;1
mario?;1
o*;1
compartilho;1
conheço;1
mulheres;1
processo;1
seletivo;1
entrgou?;1
coluna;1
23:55?;1
farinha;1
compras;1
coso;1
tendi;1
festival;1
cannoli;1
success;1
great;1
primos,;1
calor;1
hahaa;1
favoritooooo;1
meter;1
socão;1
group's;1
icon;1
editando;1
travando;1
difícil;1
clint;1
lgr;1
careca;1
entediado;1
ti;1
fumante;1
sinal;1
desistir;1
regra;1
fumante.;1
fuma;1
exceção;1
wheels;1
quarto;1
irado;1
banco;1
🙃🙃😎😎👍;1
relógio;1
gostoso;1
@5511971696565;1
comprei;1
hihihihi;1
contas;1
custa;1
cálculo;1
assando;1
marca;1
kimono/dobo;1
usava;1
taekwondo;1
faculdade;1
12:30;1
reunião;1
🌚;1
calculei;1
pagariam?;1
cobrar;1
caro;1
pagam?;1
decidido;1
reais;1
podem;1
zuando,;1
dê;1
ajudado;1
conforta,;1
chocolate;1
promoção;1
aberto;1
tarde?;1
ficar,;1
plantar;1
virem;1
dr;1
esperae;1
quantos,;1
@5511973104437?;1
itaú;1
ativa,;1
pannunzio;1
hospital;1
marginal;1
raposo?;1
terminal;1
05;1
pior;1
salário;1
só?;1
elétrica;1
tomadas;1
duas;1
gatas;1
aaaaaaaaaaa;1
ligado;1
ninguém;1
percebeu;1
pcs;1
área;1
51;1
bebo;1
almoço;1
aa;1
quinta;1
feira;1
palestra;1
reserva;1
viagem;1
segunda;1
sexta;1
aprendeu;1
tivesse;1
comunista;1
confirmed;1
peço;1
perdão;1
cantor;1
sertanejo;1
comecei;1
usado;1
palavras;1
avistou;1
gc;1
hobbit;1
dando;1
bro;1
passa;1
gada;1
pesquisar;1
sim,;1
@5511973104437.;1
ornitorrinco;1
pênis,;1
pênis;1
cabeças;1
atrasar;1
🙃👍;1
cancelar;1
amiguinho;1
stacker;1
2.0;1
copão;1
pepsi;1
manhã.;1
entra;1
amizade;1
mulher;1
(ambos;1
solteiros)*;1
há;1
solteira;1
copiar;1
colar?;1
votei;1
stealth;1
viciado;1
dormir,;1
hentai;1
inteiro?;1
bicho;1
pinguço;1
engano;1
dão;1
recusa;1
bafômetro;1
pai;1
levou;1
recusado;1
tentou;1
recorrer,;1
conseguiu;1
chorou;1
banho?;1
áudios;1
parecia;1
viajando;1
tipo?;1
assine;1
responde;1
e-mail;1
dela,;1
email,;1
milão;1
começo;1
kati;1
games;1
pls?;1
passar;1
vizinho;1
mormaço;1
placa;1
gcc;1
gasolina;1
novo?;1
hd;1
pifou;1
cago;1
ansioso;1
estagiar;1
torne;1
rotina;1
logo.;1
nervosismo;1
curtia;1
cidadão;1
país;1
13;1
chamando;1
streams;1
jong;1
un;1
ameaça;1
eua;1
nuke;1
carlão;1
(f);1
:;1
"essa;1
aí";1
vestiu;1
miranha;1
bater;1
rm;1
pedófilo;1
sistema;1
votos;1
permitiu;1
tbm.;1
anarquia;1
estudou;1
deveria;1
né,;1
aprende;1
sozinha;1
transformou;1
politica;1
profissão;1
voluntário;1
ciência;1
ganham;1
político;1
exemplo;1
apparentemente;1
ronaldo;1
leu;1
mandei?;1
avisado;1
férias;1
😎🤙;1
ganhei;1
monte;1
presente;1
crocs?;1
users;1
like:;1
battery;1
conheci;1
jogam;1
cartinhas;1
rlx;1
atualização;1
suportar;1
jogos;1
novos;1
performance;1
duvide;1
capacidades;1
tutu;1
domicílio;1
@polícia;1
sorocaba:;1
síndrome;1
estocolmo;1
abri;1
dirigir?;1
distorcido;1
piada;1
desisti;1
@5519982733551?;1
perdendo;1
linda;1
🤭🥰;1
sorridente;1
demência;1
agem;1
jugo;1
suas;1
claro;1
deitar;1
porrada;1
probleminhaaaaaa;1
muge;1
única;1
comi;1
coxinha;1
8h;1
plsss;1
júlio;1
gaita;1
le;1
tbm,;1
param;1
coro;1
satã;1
baianor;1
indefinida;1
vicia;1
semi-pedofilia;1
hj?;1
slash;1
vindo;1
cândida;1
demorado;1
irlandês,;1
leprechaun;1
faltou;1
roupa;1
verde;1
arq;1
18;1
boiando;1
brainfart;1
temporada;1
shingeki;1
morto;1
uema;1
morreu;1
carteira;1
level;1
peida;1
flauta;1
desafinada;1
decidido,;1
explicado;1
mesmo,;1
principalmente;1
ihc;1
rosqueiro?;1
grupo*;1
bruno;1
sleeper;1
joguei;1
tcg;1
elemental;1
good;1
querem;1
free;1
yu-gi-oh;1
6;1
interessante;1
text;1
vivasso;1
bom,;1
saudades;1
😢;1
autistando;1
codei;1
carreira;1
profissional;1
test;1
21:25,;1
noitr;1
entender;1
novinhas;1
sensato;1
eletrônica;1
happening;1
holandês;1
posso,;1
streamando?;1
fique;1
gravada;1
live;1
@ademiro.;1
mario;1
galaxy?;1
estendendo;1
participei;1
imagem;1
planilha?;1
engraçada;1
retrato;1
escolher:;1
rua,;1
ratazana?;1
pegou;1
referência;1
ideias;1
palavrão;1
hauahauahaua;1
verdade,;1
doentão,;1
@5512996320280!;1
bera;1
@5515991449204;1
cozinho;1
pilão;1
daquele;1
perto;1
ué;1
nasce;1
armário;1
namorar;1
lucas;1
abertamente;1
yes,;1
but;1
colocaria,;1
throttling;1
cabe;1
dentro;1
rubro;1
água;1
pica~;1
deixa,;1
dog;1
anda;1
comendo?;1
gato;1
bonito,;1
pertp;1
puta;1
mãe~;1
inocente;1
beijo;1
triplo;1
north;1
korea;1
ta?;1
@rizzi;1
pgilha;1
oputsa;1
bert;1
vídeo,;1
quebrado;1
tonto,;1
banana;1
acha;1
hacker;1
kotlin;1
app;1
android;1
projeto;1
rodas;1
bixo;1
chovendinho;1
alg.;1
distribuídos?;1
quitar;1
logo,;1
quita;1
esquisito?;1
faixa;1
esquenta;1
pé;1
more;1
fuck?;1
média;1
saur;1
too;1
😆;1
that's;1
amazing;1
mine";1
u;1
why;1
not?;1
way;1
practice;1
english;1
skills;1
baby,;1
wanna;1
marry;1
me?;1
there's;1
weirdo;1
looking;1
at;1
me,;1
he;1
wants;1
butt;1
some;1
soon;1
enough;1
rush;1
🅱️;1
instead;1
deep;1
shit;1
crédito;1
bilhete;1
único?;1
estação;1
butantã;1
botar;1
cartão,;1
selecionar;1
valor;1
pagar?;1
amigo.;1
lixoso;1
resolvendo;1
cubo;1
mágico;1
cérebro;1
lixoso*;1
gostam;1
xadrez,;1
emocionante;1
sei.;1
confirmo;1
are;1
navio,;1
panamá;1
botá;1
flórida,;1
furacão;1
mani;1
áudio,;1
soco;1
troxa;1
told;1
i'm;1
curious;1
about;1
how;1
tastes;1
suspect;1
would;1
like;1
misturar;1
salgado;1
moral,;1
comeria;1
terça,;1
batelada;1
estiver;1
afim;1
duelo;1
fool,;1
fell;1
victim;1
one;1
classic;1
blunders;1
ruim;1
independente;1
plataforma;1
cola;1
linxux;1
conversar;1
oblivion;1
performing;1
surgery;1
human;1
being;1
(pov),;1
colorized.;1
circa;1
boneco;1
virtual;1
inventam;1
calar;1
foi?;1
fone;1
conhecido;1
der;1
amanhã,;1
tarde.;1
criminalidade;1
carrara;1
gastar;1
vr;1
digo;1
causa;1
caipira;1
uai;1
bruce;1
olho;1
apareçam;1
mata,;1
realidade;1
facilita;1
fossem;1
vetores;1
bugar;1
quicksorts;1
memos;1
booooooiiiis;1
corredor;1
rejected;1
pass;1
noises;1
roxo;1
vendedor;1
perdão?;1
pepper;1
cereja?;1
tomei;1
motivo;1
sinônimo;1
fb?;1
haver;1
vs;1
grove;1
st;1
such;1
empty;1
louvado;1
finalzinho;1
documento;1
descrevendo;1
formalmente;1
exemplos;1
situações;1
resolveram;1
sozinhas;1
smash;1
controle;1
•;1
pages;1
document;1
gestor;1
clicou;1
todos,;1
vício;1
verdade;1
mental;1
breakdown;1
beta?;1
gelado;1
marcos?;1
soube;1
sueca;1
discursar;1
onu;1
(brasil;1
incluso);1
violando;1
direitos;1
jovens;1
aquecimento;1
global;1
tals;1
africanas;1
janela;1
bonoro;1
quão;1
perceber;1
montagem?;1
psl;1
lá,;1
campeão;1
namorado;1
🤙😉;1
stop;1
perdida;1
rusbé;1
atacar;1
traindo;1
😣;1
paulo:;1
temperaturas;1
consistentes;1
inteiro.;1
@5511996234597;1
feito;1
ontem?;1
estagio;1
veio;1
desmerecer;1
post;1
chatisse,;1
academia;1
dragão;1
safe;1
zone;1
quasr;1
igual;1
minas,;1
sheipado;1
legal;1
boas.;1
desanda;1
saio,;1
encher;1
buchin;1
cavaleiros;1
acopalices;1
sleep;1
paralysis;1
demon;1
começando;1
caverna;1
estagiando;1
mentalmente;1
debilitados;1
35?;1
brochante;1
heterotop,;1
macoero,;1
falei;1
quantidade,;1
conhece;1
maduras;1
rio.;1
estarei;1
sexo;1
puta.;1
sex;1
matemática;1
😐;1
fico;1
moreno;1
caraio,;1
maluco;1
atropelou;1
pena;1
cheiro;1
bizarro;1
senti;1
xixi;1
lobo;1
guará;1
zoológico;1
gráfico;1
ubuntu,;1
recusam;1
open;1
source;1
amd;1
cagado,;1
funcionalidades;1
modernas;1
úteis;1
nele;1
90;1
moda;1
trabalha;1
js,;1
propriedade;1
geral;1
asfalto;1
remendado;1
viram?;1
jvm?;1
eca;1
sure;1
exit;1
vejam;1
relaxado;1
perco;1
cedo;1
lul;1
quem?;1
finge;1
linux,;1
acabo;1
ensinando;1
bixete;1
compila;1
primeira,;1
nosso;1
líder,;1
garraaaaaa;1
renovada;1
imaginando;1
voz;1
@5515997471294.;1
vive;1
filósofo;1
terça;1
extra;1
crocantes?;1
forno;1
hauahauahua;1
próximo;1
wallpaper;1
agente;1
orgulho;1
pisou;1
ovo?;1
canto;1
vergonha;1
pedir;1
desculpas;1
confusão;1
causou;1
merda,;1
fizer;1
nasceu;1
curei;1
'a;1
roludo';1
copiando;1
kkkk;1
copy;1
copia;1
região;1
memória;1
perguntou:;1
dar?;1
usou;1
ponto;1
interrogação;1
dedo;1
troco,;1
outra;1
moedas;1
pegou?;1
estágio,;1
faça?;1
complicado;1
fácil;1
maria;1
enfia;1
sorvete;1
fomeeee;1
sorocuck;1
olhando;1
pensando:;1
magro;1
500g;1
carne;1
discussão;1
bom?;1
gigante;1
apareceu;1
pronunciou;1
mimha;1
deslocar;1
chácara?;1
boto;1
trabalhar;1
esperava;1
anti-otaku?;1
tanso;1
lua;1
mel;1
alergia;1
corante,;1
man;1
culture;1
trampo:;1
bonfire;1
jogador;1
king?;1
kong?;1
hauahauahauahauaha;1
precisa;1
lavar;1
kayle;1
principal;1
youtubers;1
incel?;1
saem;1
tietê;1
saia;1
@5511982133308;1
manjam?;1
@5511984480662;1
/r/softwaregore;1
gostosa;1
canudo;1
papelão;1
tartaruga;1
agradece;1
vi,;1
vlw;1
compilando;1
métodos;1
tenta;1
isso.;1
compilar;1
ponteiro,;1
wtf;1
coda;1
reformatador;1
padrão;1
larguei;1
broxava;1
comia;1
estive;1
cancelado;1
wazawski?;1
now;1
mike;1
wazawski;1
passei;1
farmácia;1
drogão;1
vsf;1
animais;1
mole;1
11h,;1
abriu;1
14h;1
tocou;1
refuse/resist,;1
plateia;1
começaram;1
gritar:;1
ei;1
bolsonaro;1
vtnc;1
ficavam;1
trombando;1
mim,;1
cerveja;1
7ns;1
arrombado;1
respeita;1
cai;1
vê;1
voltei;1
rii;1
style;1
desodorante;1
efeito;1
doendo;1
tanto;1
headbang;1
senhor;1
poderia;1
favor;1
usei;1
boné;1
dacul;1
metaleiro;1
ido;1
shows;1
fudidos;1
queen;1
85;1
sistemas;1
modernos;1
ssd;1
aware;1
baixar;1
tb;1
